id,x,y,z,tonn,blockvalue,destination,CU%,process_profit,Profit
8950,52,16,10,15360,-11520,2,0,0,-11520
8951,52,17,10,15360,-11520,2,0,0,-11520
8952,52,18,10,15360,-11520,2,0,0,-11520
8953,52,19,10,15360,-11520,2,0,0,-11520
8954,52,20,10,15360,-11520,2,0,0,-11520
8955,52,21,10,15360,-11520,2,0,0,-11520
8956,52,22,10,15360,-11520,2,0,0,-11520
8957,52,23,10,15360,-11520,2,0,0,-11520
8958,52,24,10,15360,-11520,2,0,0,-11520
8959,52,25,10,15360,-11520,2,0,0,-11520
8960,52,26,10,15360,-11520,2,0,0,-11520
8961,52,27,10,15360,-11520,2,0,0,-11520
8962,52,28,10,15360,-11520,2,0,0,-11520
8963,52,29,10,15360,-11520,2,0,0,-11520
8964,52,30,10,15360,-11520,2,0,0,-11520
8965,52,31,10,15360,-11520,2,0,0,-11520
8966,52,32,10,16380,-12285,2,0,0,-12285
8967,52,33,10,16380,-12285,2,0,0,-12285
8968,52,34,10,16380,-12285,2,0,0,-12285
8969,52,35,10,16380,-12285,2,0,0,-12285
8970,53,10,10,16380,-12285,2,0,0,-12285
8971,53,11,10,16380,-12285,2,0.037,0,-12285
8972,53,12,10,16140,161417.2741,1,1.024,173522.2741,161417.2741
8973,53,13,10,15360,-11520,2,0,0,-11520
8974,53,14,10,15360,-11520,2,0,0,-11520
8975,53,15,10,15360,-11520,2,0,0,-11520
8976,53,16,10,15360,-11520,2,0,0,-11520
8977,53,17,10,15360,-11520,2,0,0,-11520
8978,53,18,10,15360,-11520,2,0,0,-11520
8979,53,19,10,15360,-11520,2,0,0,-11520
8980,53,20,10,15360,-11520,2,0,0,-11520
8981,53,21,10,15360,-11520,2,0,0,-11520
8982,53,22,10,15360,-11520,2,0,0,-11520
8983,53,23,10,15360,-11520,2,0,0,-11520
8984,53,24,10,15360,-11520,2,0,0,-11520
8985,53,25,10,15360,-11520,2,0,0,-11520
8986,53,26,10,15360,-11520,2,0,0,-11520
8987,53,27,10,15360,-11520,2,0,0,-11520
8988,53,28,10,15360,-11520,2,0,0,-11520
8989,53,29,10,15360,-11520,2,0,0,-11520
8990,53,30,10,15360,-11520,2,0,0,-11520
8991,53,31,10,15360,-11520,2,0,0,-11520
8992,53,32,10,16380,-12285,2,0,0,-12285
8993,53,33,10,16380,-12285,2,0,0,-12285
8994,53,34,10,16380,-12285,2,0,0,-12285
8995,53,35,10,16380,-12285,2,0,0,-12285
8996,54,10,10,16380,-12285,2,0,0,-12285
8997,54,11,10,16380,-12285,2,0,0,-12285
8998,54,12,10,15360,-11520,2,0,0,-11520
8999,54,13,10,15360,-11520,2,0,0,-11520
9000,54,14,10,15360,-11520,2,0,0,-11520
9001,54,15,10,15360,-11520,2,0,0,-11520
9002,54,16,10,15360,-11520,2,0,0,-11520
9003,54,17,10,15360,-11520,2,0,0,-11520
9004,54,18,10,15360,-11520,2,0,0,-11520
9005,54,19,10,15360,-11520,2,0,0,-11520
9006,54,20,10,15360,-11520,2,0,0,-11520
9007,54,21,10,15360,-11520,2,0,0,-11520
9008,54,22,10,15360,-11520,2,0,0,-11520
9009,54,23,10,15360,-11520,2,0,0,-11520
9010,54,24,10,15360,-11520,2,0,0,-11520
9011,54,25,10,15360,-11520,2,0,0,-11520
9012,54,26,10,15360,-11520,2,0,0,-11520
9013,54,27,10,15360,-11520,2,0,0,-11520
9014,54,28,10,15360,-11520,2,0,0,-11520
9015,54,29,10,15360,-11520,2,0,0,-11520
9016,54,30,10,15360,-11520,2,0,0,-11520
9017,54,31,10,15360,-11520,2,0,0,-11520
9018,54,32,10,16380,-12285,2,0,0,-12285
9019,54,33,10,16380,-12285,2,0,0,-12285
9020,54,34,10,16380,-12285,2,0,0,-12285
9021,54,35,10,16380,-12285,2,0,0,-12285
9022,55,10,10,16380,-12285,2,0,0,-12285
9023,55,11,10,16380,-12285,2,0,0,-12285
9024,55,12,10,15360,-11520,2,0,0,-11520
9025,55,13,10,15360,-11520,2,0,0,-11520
9026,55,14,10,15360,-11520,2,0,0,-11520
9027,55,15,10,15360,-11520,2,0,0,-11520
9028,55,16,10,15360,-11520,2,0,0,-11520
9029,55,17,10,15360,-11520,2,0,0,-11520
9030,55,18,10,15360,-11520,2,0,0,-11520
9031,55,19,10,15360,-11520,2,0,0,-11520
9032,55,20,10,15360,-11520,2,0,0,-11520
9033,55,21,10,15360,-11520,2,0,0,-11520
9034,55,22,10,15360,-11520,2,0,0,-11520
9035,55,23,10,15360,-11520,2,0,0,-11520
9036,55,24,10,15360,-11520,2,0,0,-11520
9037,55,25,10,15360,-11520,2,0,0,-11520
9038,55,26,10,15360,-11520,2,0,0,-11520
9039,55,27,10,15360,-11520,2,0,0,-11520
9040,55,28,10,15360,-11520,2,0,0,-11520
9041,55,29,10,15360,-11520,2,0,0,-11520
9042,55,30,10,15360,-11520,2,0,0,-11520
9043,55,31,10,16380,-12285,2,0,0,-12285
9044,55,32,10,16380,-12285,2,0,0,-12285
9045,55,33,10,16380,-12285,2,0,0,-12285
9046,55,34,10,16380,-12285,2,0,0,-12285
9047,55,35,10,16380,-12285,2,0,0,-12285
9048,55,36,10,16380,-12285,2,0,0,-12285
9049,56,11,10,16380,-12285,2,0,0,-12285
9050,56,12,10,16380,-12285,2,0.045,0,-12285
9051,56,13,10,15360,-11520,2,0,0,-11520
9052,56,14,10,15360,-11520,2,0,0,-11520
9053,56,15,10,15360,-11520,2,0,0,-11520
9054,56,16,10,15360,-11520,2,0,0,-11520
9055,56,17,10,15360,-11520,2,0,0,-11520
9056,56,18,10,15360,-11520,2,0,0,-11520
9057,56,19,10,15360,-11520,2,0,0,-11520
9058,56,20,10,15360,-11520,2,0,0,-11520
9059,56,21,10,15360,-11520,2,0,0,-11520
9060,56,22,10,15360,-11520,2,0,0,-11520
9061,56,23,10,15360,-11520,2,0,0,-11520
9062,56,24,10,15360,-11520,2,0,0,-11520
9063,56,25,10,15360,-11520,2,0,0,-11520
9064,56,26,10,15360,-11520,2,0,0,-11520
9065,56,27,10,15360,-11520,2,0,0,-11520
9066,56,28,10,15360,-11520,2,0,0,-11520
9067,56,29,10,15360,-11520,2,0,0,-11520
9068,56,30,10,15360,-11520,2,0,0,-11520
9069,56,31,10,16380,-12285,2,0,0,-12285
9070,56,32,10,16380,-12285,2,0,0,-12285
9071,56,33,10,16380,-12285,2,0,0,-12285
9072,56,34,10,16380,-12285,2,0,0,-12285
9073,56,35,10,16380,-12285,2,0,0,-12285
9074,56,36,10,16380,-12285,2,0,0,-12285
9075,57,11,10,16380,-12285,2,0,0,-12285
9076,57,12,10,16380,-12285,2,0.046,0,-12285
9077,57,13,10,15360,-11520,2,0,0,-11520
9078,57,14,10,15360,-11520,2,0,0,-11520
9079,57,15,10,15360,-11520,2,0,0,-11520
9080,57,16,10,15360,-11520,2,0,0,-11520
9081,57,17,10,15360,-11520,2,0,0,-11520
9082,57,18,10,15360,-11520,2,0,0,-11520
9083,57,19,10,15360,-11520,2,0,0,-11520
9084,57,20,10,15360,-11520,2,0,0,-11520
9085,57,21,10,15360,-11520,2,0,0,-11520
9086,57,22,10,15360,-11520,2,0,0,-11520
9087,57,23,10,15360,-11520,2,0,0,-11520
9088,57,24,10,15360,-11520,2,0,0,-11520
9089,57,25,10,15360,-11520,2,0,0,-11520
9090,57,26,10,15360,-11520,2,0,0,-11520
9091,57,27,10,15360,-11520,2,0,0,-11520
9092,57,28,10,15360,-11520,2,0,0,-11520
9093,57,29,10,15360,-11520,2,0,0,-11520
9094,57,30,10,15360,-11520,2,0,0,-11520
9095,57,31,10,16380,-12285,2,0,0,-12285
9096,57,32,10,16380,-12285,2,0,0,-12285
9097,57,33,10,16380,-12285,2,0,0,-12285
9098,57,34,10,16380,-12285,2,0,0,-12285
9099,57,35,10,16380,-12285,2,0,0,-12285
9100,57,36,10,16380,-12285,2,0,0,-12285
9101,58,11,10,16380,-12285,2,0,0,-12285
9102,58,12,10,16380,-12285,2,0.047,0,-12285
9103,58,13,10,15360,-11520,2,0,0,-11520
9104,58,14,10,15360,-11520,2,0,0,-11520
9105,58,15,10,15360,-11520,2,0,0,-11520
9106,58,16,10,15360,-11520,2,0,0,-11520
9107,58,17,10,15360,-11520,2,0,0,-11520
9108,58,18,10,15360,-11520,2,0,0,-11520
9109,58,19,10,15360,-11520,2,0,0,-11520
9110,58,20,10,15360,-11520,2,0,0,-11520
9111,58,21,10,15360,-11520,2,0,0,-11520
9112,58,22,10,15360,-11520,2,0,0,-11520
9113,58,23,10,15360,-11520,2,0,0,-11520
9114,58,24,10,15360,-11520,2,0,0,-11520
9115,58,25,10,15360,-11520,2,0,0,-11520
9116,58,26,10,15360,-11520,2,0,0,-11520
9117,58,27,10,15360,-11520,2,0,0,-11520
9118,58,28,10,15360,-11520,2,0,0,-11520
9119,58,29,10,15360,-11520,2,0,0,-11520
9120,58,30,10,15360,-11520,2,0,0,-11520
9121,58,31,10,16380,-12285,2,0,0,-12285
9122,58,32,10,16380,-12285,2,0,0,-12285
9123,58,33,10,16380,-12285,2,0,0,-12285
9124,58,34,10,16380,-12285,2,0,0,-12285
9125,58,35,10,16380,-12285,2,0,0,-12285
9126,58,36,10,16380,-12285,2,0,0,-12285
9127,59,11,10,16380,-12285,2,0,0,-12285
9128,59,12,10,16380,-12285,2,0.047,0,-12285
9129,59,13,10,16380,-12285,2,0.048,0,-12285
9130,59,14,10,15360,-11520,2,0,0,-11520
9131,59,15,10,15360,-11520,2,0,0,-11520
9132,59,16,10,15360,-11520,2,0,0,-11520
9133,59,17,10,15360,-11520,2,0,0,-11520
9134,59,18,10,15360,-11520,2,0,0,-11520
9135,59,19,10,15360,-11520,2,0,0,-11520
9136,59,20,10,15360,-11520,2,0,0,-11520
9137,59,21,10,15360,-11520,2,0,0,-11520
9138,59,22,10,15360,-11520,2,0,0,-11520
9139,59,23,10,15360,-11520,2,0,0,-11520
9140,59,24,10,15360,-11520,2,0,0,-11520
9141,59,25,10,15360,-11520,2,0,0,-11520
9142,59,26,10,15360,-11520,2,0,0,-11520
9143,59,27,10,15360,-11520,2,0,0,-11520
9144,59,28,10,15360,-11520,2,0,0,-11520
9145,59,29,10,15360,-11520,2,0,0,-11520
9146,59,30,10,15360,-11520,2,0,0,-11520
9147,59,31,10,16380,-12285,2,0,0,-12285
9148,59,32,10,16380,-12285,2,0,0,-12285
9149,59,33,10,16380,-12285,2,0,0,-12285
9150,59,34,10,16380,-12285,2,0,0,-12285
9151,59,35,10,16380,-12285,2,0,0,-12285
9152,59,36,10,16380,-12285,2,0,0,-12285
9153,59,37,10,16380,-12285,2,0,0,-12285
9154,60,11,10,16380,-12285,2,0,0,-12285
9155,60,12,10,16380,-12285,2,0,0,-12285
9156,60,13,10,16380,-12285,2,0.047,0,-12285
9157,60,14,10,15360,-11520,2,0,0,-11520
9158,60,15,10,15360,-11520,2,0,0,-11520
9159,60,16,10,15360,-11520,2,0,0,-11520
9160,60,17,10,15360,-11520,2,0,0,-11520
9161,60,18,10,15360,-11520,2,0,0,-11520
9162,60,19,10,15360,-11520,2,0,0,-11520
9163,60,20,10,15360,-11520,2,0,0,-11520
9164,60,21,10,15360,-11520,2,0,0,-11520
9165,60,22,10,15360,-11520,2,0,0,-11520
9166,60,23,10,15360,-11520,2,0,0,-11520
9167,60,24,10,15360,-11520,2,0,0,-11520
9168,60,25,10,15360,-11520,2,0,0,-11520
9169,60,26,10,15360,-11520,2,0,0,-11520
9170,60,27,10,15360,-11520,2,0,0,-11520
9171,60,28,10,15360,-11520,2,0,0,-11520
9172,60,29,10,15360,-11520,2,0,0,-11520
9173,60,30,10,15360,-11520,2,0,0,-11520
9174,60,31,10,16380,-12285,2,0,0,-12285
9175,60,32,10,16380,-12285,2,0,0,-12285
9176,60,33,10,16380,-12285,2,0,0,-12285
9177,60,34,10,16380,-12285,2,0,0,-12285
9178,60,35,10,16380,-12285,2,0,0,-12285
9179,60,36,10,16380,-12285,2,0,0,-12285
9180,60,37,10,16380,-12285,2,0,0,-12285
9181,61,11,10,16380,-12285,2,0,0,-12285
9182,61,12,10,16380,-12285,2,0,0,-12285
9183,61,13,10,16380,-12285,2,0.045,0,-12285
9184,61,14,10,15360,-11520,2,0,0,-11520
9185,61,15,10,15360,-11520,2,0,0,-11520
9186,61,16,10,15360,-11520,2,0,0,-11520
9187,61,17,10,15360,-11520,2,0,0,-11520
9188,61,18,10,15360,-11520,2,0,0,-11520
9189,61,19,10,15360,-11520,2,0,0,-11520
9190,61,20,10,15360,-11520,2,0,0,-11520
9191,61,21,10,15360,-11520,2,0,0,-11520
9192,61,22,10,15360,-11520,2,0,0,-11520
9193,61,23,10,15360,-11520,2,0,0,-11520
9194,61,24,10,15360,-11520,2,0,0,-11520
9195,61,25,10,15360,-11520,2,0,0,-11520
9196,61,26,10,15360,-11520,2,0,0,-11520
9197,61,27,10,15360,-11520,2,0,0,-11520
9198,61,28,10,15360,-11520,2,0,0,-11520
9199,61,29,10,15360,-11520,2,0,0,-11520
9200,61,30,10,15360,-11520,2,0,0,-11520
9201,61,31,10,16380,-12285,2,0,0,-12285
9202,61,32,10,16380,-12285,2,0,0,-12285
9203,61,33,10,16380,-12285,2,0,0,-12285
9204,61,34,10,16380,-12285,2,0,0,-12285
9205,61,35,10,16380,-12285,2,0,0,-12285
9206,61,36,10,16380,-12285,2,0,0,-12285
9207,61,37,10,16380,-12285,2,0,0,-12285
9208,62,12,10,16380,-12285,2,0,0,-12285
9209,62,13,10,16380,-12285,2,0,0,-12285
9210,62,14,10,15360,-11520,2,0,0,-11520
9211,62,15,10,15360,-11520,2,0,0,-11520
9212,62,16,10,15360,-11520,2,0,0,-11520
9213,62,17,10,15360,-11520,2,0,0,-11520
9214,62,18,10,15360,-11520,2,0,0,-11520
9215,62,19,10,15360,-11520,2,0,0,-11520
9216,62,20,10,15360,-11520,2,0,0,-11520
9217,62,21,10,15360,-11520,2,0,0,-11520
9218,62,22,10,15360,-11520,2,0,0,-11520
9219,62,23,10,15360,-11520,2,0,0,-11520
9220,62,24,10,15360,-11520,2,0,0,-11520
9221,62,25,10,15360,-11520,2,0,0,-11520
9222,62,26,10,15360,-11520,2,0,0,-11520
9223,62,27,10,15360,-11520,2,0,0,-11520
9224,62,28,10,15360,-11520,2,0,0,-11520
9225,62,29,10,15360,-11520,2,0,0,-11520
9226,62,30,10,15360,-11520,2,0,0,-11520
9227,62,31,10,16380,-12285,2,0,0,-12285
9228,62,32,10,16380,-12285,2,0,0,-12285
9229,62,33,10,16380,-12285,2,0,0,-12285
9230,62,34,10,16380,-12285,2,0,0,-12285
9231,62,35,10,16380,-12285,2,0,0,-12285
9232,62,36,10,16380,-12285,2,0,0,-12285
9233,62,37,10,16380,-12285,2,0,0,-12285
9234,63,12,10,16380,-12285,2,0,0,-12285
9235,63,13,10,16380,-12285,2,0,0,-12285
9236,63,14,10,15360,-11520,2,0,0,-11520
9237,63,15,10,15360,-11520,2,0,0,-11520
9238,63,16,10,15360,-11520,2,0,0,-11520
9239,63,17,10,15360,-11520,2,0,0,-11520
9240,63,18,10,15360,-11520,2,0,0,-11520
9241,63,19,10,15360,-11520,2,0,0,-11520
9242,63,20,10,15360,-11520,2,0,0,-11520
9243,63,21,10,15360,-11520,2,0,0,-11520
9244,63,22,10,15360,-11520,2,0,0,-11520
9245,63,23,10,15360,-11520,2,0,0,-11520
9246,63,24,10,15360,-11520,2,0,0,-11520
9247,63,25,10,15360,-11520,2,0,0,-11520
9248,63,26,10,15360,-11520,2,0,0,-11520
9249,63,27,10,15360,-11520,2,0,0,-11520
9250,63,28,10,15360,-11520,2,0,0,-11520
9251,63,29,10,15360,-11520,2,0,0,-11520
9252,63,30,10,15360,-11520,2,0,0,-11520
9253,63,31,10,16380,-12285,2,0,0,-12285
9254,63,32,10,16380,-12285,2,0,0,-12285
9255,63,33,10,16380,-12285,2,0,0,-12285
9256,63,34,10,16380,-12285,2,0,0,-12285
9257,63,35,10,16380,-12285,2,0,0,-12285
9258,63,36,10,16380,-12285,2,0,0,-12285
9259,63,37,10,16380,-12285,2,0,0,-12285
9260,64,12,10,16380,-12285,2,0,0,-12285
9261,64,13,10,16380,-12285,2,0,0,-12285
9262,64,14,10,16380,-12285,2,0,0,-12285
9263,64,15,10,15360,-11520,2,0,0,-11520
9264,64,16,10,15360,-11520,2,0,0,-11520
9265,64,17,10,15360,-11520,2,0,0,-11520
9266,64,18,10,15360,-11520,2,0,0,-11520
9267,64,19,10,15360,-11520,2,0,0,-11520
9268,64,20,10,15360,-11520,2,0,0,-11520
9269,64,21,10,15360,-11520,2,0,0,-11520
9270,64,22,10,15360,-11520,2,0,0,-11520
9271,64,23,10,15360,-11520,2,0,0,-11520
9272,64,24,10,15360,-11520,2,0,0,-11520
9273,64,25,10,15360,-11520,2,0,0,-11520
9274,64,26,10,15360,-11520,2,0,0,-11520
9275,64,27,10,15360,-11520,2,0,0,-11520
9276,64,28,10,15360,-11520,2,0,0,-11520
9277,64,29,10,15360,-11520,2,0,0,-11520
9278,64,30,10,16380,-12285,2,0,0,-12285
9279,64,31,10,16380,-12285,2,0,0,-12285
9280,64,32,10,16380,-12285,2,0,0,-12285
9281,64,33,10,16380,-12285,2,0,0,-12285
9282,64,34,10,16380,-12285,2,0,0,-12285
9283,64,35,10,16380,-12285,2,0,0,-12285
9284,64,36,10,16380,-12285,2,0,0,-12285
9285,65,12,10,16380,-12285,2,0,0,-12285
9286,65,13,10,16380,-12285,2,0,0,-12285
9287,65,14,10,16380,-12285,2,0,0,-12285
9288,65,15,10,15360,-11520,2,0,0,-11520
9289,65,16,10,15360,-11520,2,0,0,-11520
9290,65,17,10,15360,-11520,2,0,0,-11520
9291,65,18,10,15360,-11520,2,0,0,-11520
9292,65,19,10,15360,-11520,2,0,0,-11520
9293,65,20,10,15360,-11520,2,0,0,-11520
9294,65,21,10,15360,-11520,2,0,0,-11520
9295,65,22,10,15360,-11520,2,0,0,-11520
9296,65,23,10,15360,-11520,2,0,0,-11520
9297,65,24,10,15360,-11520,2,0,0,-11520
9298,65,25,10,15360,-11520,2,0,0,-11520
9299,65,26,10,15360,-11520,2,0,0,-11520
9300,65,27,10,15360,-11520,2,0,0,-11520
9301,65,28,10,15360,-11520,2,0,0,-11520
9302,65,29,10,16380,-12285,2,0,0,-12285
9303,65,30,10,16380,-12285,2,0,0,-12285
9304,65,31,10,16380,-12285,2,0,0,-12285
9305,65,32,10,16380,-12285,2,0,0,-12285
9306,65,33,10,16380,-12285,2,0,0,-12285
9307,65,34,10,16380,-12285,2,0,0,-12285
9308,65,35,10,16380,-12285,2,0,0,-12285
9309,65,36,10,16380,-12285,2,0,0,-12285
9310,66,12,10,16380,-12285,2,0,0,-12285
9311,66,13,10,16380,-12285,2,0,0,-12285
9312,66,14,10,16380,-12285,2,0,0,-12285
9313,66,15,10,16380,-12285,2,0,0,-12285
9314,66,16,10,15360,-11520,2,0,0,-11520
9315,66,17,10,15360,-11520,2,0,0,-11520
9316,66,18,10,15360,-11520,2,0,0,-11520
9317,66,19,10,15360,-11520,2,0,0,-11520
9318,66,20,10,15360,-11520,2,0,0,-11520
9319,66,21,10,15360,-11520,2,0,0,-11520
9320,66,22,10,15360,-11520,2,0,0,-11520
9321,66,23,10,15360,-11520,2,0,0,-11520
9322,66,24,10,15360,-11520,2,0,0,-11520
9323,66,25,10,15360,-11520,2,0,0,-11520
9324,66,26,10,16380,-12285,2,0,0,-12285
9325,66,27,10,16380,-12285,2,0,0,-12285
9326,66,28,10,16380,-12285,2,0,0,-12285
9327,66,29,10,16380,-12285,2,0,0,-12285
9328,66,30,10,16380,-12285,2,0,0,-12285
9329,66,31,10,16380,-12285,2,0,0,-12285
9330,66,32,10,16380,-12285,2,0,0,-12285
9331,66,33,10,16380,-12285,2,0,0,-12285
9332,66,34,10,16380,-12285,2,0,0,-12285
9333,66,35,10,16380,-12285,2,0,0,-12285
9334,67,13,10,16380,-12285,2,0,0,-12285
9335,67,14,10,16380,-12285,2,0,0,-12285
9336,67,15,10,16380,-12285,2,0,0,-12285
9337,67,16,10,15360,-11520,2,0,0,-11520
9338,67,17,10,15360,-11520,2,0,0,-11520
9339,67,18,10,15360,-11520,2,0,0,-11520
9340,67,19,10,15360,-11520,2,0,0,-11520
9341,67,20,10,15360,-11520,2,0,0,-11520
9342,67,21,10,15360,-11520,2,0,0,-11520
9343,67,22,10,15360,-11520,2,0,0,-11520
9344,67,23,10,15360,-11520,2,0,0,-11520
9345,67,24,10,15360,-11520,2,0,0,-11520
9346,67,25,10,16380,-12285,2,0,0,-12285
9347,67,26,10,16380,-12285,2,0,0,-12285
9348,67,27,10,16380,-12285,2,0,0,-12285
9349,67,28,10,16380,-12285,2,0,0,-12285
9350,67,29,10,16380,-12285,2,0,0,-12285
9351,67,30,10,16380,-12285,2,0,0,-12285
9352,67,31,10,16380,-12285,2,0,0,-12285
9353,67,32,10,16380,-12285,2,0,0,-12285
9354,67,33,10,16380,-12285,2,0,0,-12285
9355,67,34,10,16380,-12285,2,0,0,-12285
9356,68,13,10,16380,-12285,2,0,0,-12285
9357,68,14,10,16380,-12285,2,0,0,-12285
9358,68,15,10,16380,-12285,2,0,0,-12285
9359,68,16,10,16380,-12285,2,0,0,-12285
9360,68,17,10,15360,-11520,2,0,0,-11520
9361,68,18,10,15360,-11520,2,0,0,-11520
9362,68,19,10,15360,-11520,2,0,0,-11520
9363,68,20,10,15360,-11520,2,0,0,-11520
9364,68,21,10,15360,-11520,2,0,0,-11520
9365,68,22,10,15360,-11520,2,0,0,-11520
9366,68,23,10,15360,-11520,2,0,0,-11520
9367,68,24,10,16380,-12285,2,0,0,-12285
9368,68,25,10,16380,-12285,2,0,0,-12285
9369,68,26,10,16380,-12285,2,0,0,-12285
9370,68,27,10,16380,-12285,2,0,0,-12285
9371,68,28,10,16380,-12285,2,0,0,-12285
9372,68,29,10,16380,-12285,2,0,0,-12285
9373,68,30,10,16380,-12285,2,0,0,-12285
9374,68,31,10,16380,-12285,2,0,0,-12285
9375,68,32,10,16380,-12285,2,0,0,-12285
9376,68,33,10,16380,-12285,2,0,0,-12285
9377,69,14,10,16380,-12285,2,0,0,-12285
9378,69,15,10,16380,-12285,2,0,0,-12285
9379,69,16,10,16380,-12285,2,0,0,-12285
9380,69,17,10,16380,-12285,2,0,0,-12285
9381,69,18,10,15360,-11520,2,0,0,-11520
9382,69,19,10,15360,-11520,2,0,0,-11520
9383,69,20,10,15360,-11520,2,0,0,-11520
9384,69,21,10,16380,-12285,2,0,0,-12285
9385,69,22,10,16380,-12285,2,0,0,-12285
9386,69,23,10,16380,-12285,2,0,0,-12285
9387,69,24,10,16380,-12285,2,0,0,-12285
9388,69,25,10,16380,-12285,2,0,0,-12285
9389,69,26,10,16380,-12285,2,0,0,-12285
9390,69,27,10,16380,-12285,2,0,0,-12285
9391,69,28,10,16380,-12285,2,0,0,-12285
9392,69,29,10,16380,-12285,2,0,0,-12285
9393,69,30,10,16380,-12285,2,0,0,-12285
9394,69,31,10,16380,-12285,2,0,0,-12285
9395,69,32,10,16380,-12285,2,0,0,-12285
9396,69,33,10,16380,-12285,2,0,0,-12285
9397,69,34,10,16380,-12285,2,0,0,-12285
9398,70,15,10,16380,-12285,2,0,0,-12285
9399,70,16,10,16380,-12285,2,0,0,-12285
9400,70,17,10,16380,-12285,2,0,0,-12285
9401,70,18,10,16380,-12285,2,0,0,-12285
9402,70,19,10,15360,-11520,2,0,0,-11520
9403,70,20,10,16380,-12285,2,0,0,-12285
9404,70,21,10,16380,-12285,2,0,0,-12285
9405,70,22,10,16380,-12285,2,0,0,-12285
9406,70,23,10,16380,-12285,2,0,0,-12285
9407,70,24,10,16380,-12285,2,0,0,-12285
9408,70,25,10,16380,-12285,2,0,0,-12285
9409,70,26,10,16380,-12285,2,0,0,-12285
9410,70,27,10,16380,-12285,2,0,0,-12285
9411,70,28,10,16380,-12285,2,0,0,-12285
9412,70,29,10,16380,-12285,2,0,0,-12285
9413,70,30,10,16380,-12285,2,0,0,-12285
9414,70,31,10,16380,-12285,2,0,0,-12285
9415,70,32,10,16380,-12285,2,0,0,-12285
9416,70,33,10,16380,-12285,2,0,0,-12285
9417,71,16,10,16380,-12285,2,0,0,-12285
9418,71,17,10,16380,-12285,2,0,0,-12285
9419,71,18,10,16380,-12285,2,0,0,-12285
9420,71,19,10,16380,-12285,2,0,0,-12285
9421,71,20,10,16380,-12285,2,0,0,-12285
9422,71,21,10,16380,-12285,2,0,0,-12285
9423,71,22,10,16380,-12285,2,0,0,-12285
9424,71,23,10,16380,-12285,2,0,0,-12285
9425,71,24,10,16380,-12285,2,0,0,-12285
9426,71,25,10,16380,-12285,2,0,0,-12285
9427,71,26,10,16380,-12285,2,0,0,-12285
9428,71,27,10,16380,-12285,2,0,0,-12285
9429,71,28,10,16380,-12285,2,0,0,-12285
9430,71,29,10,16380,-12285,2,0,0,-12285
9431,71,30,10,16380,-12285,2,0,0,-12285
9432,71,31,10,16380,-12285,2,0,0,-12285
9433,71,32,10,16380,-12285,2,0,0,-12285
9434,72,16,10,16380,-12285,2,0,0,-12285
9435,72,17,10,16380,-12285,2,0,0,-12285
9436,72,18,10,16380,-12285,2,0,0,-12285
9437,72,19,10,16380,-12285,2,0,0,-12285
9438,72,20,10,16380,-12285,2,0,0,-12285
9439,72,21,10,16380,-12285,2,0,0,-12285
9440,72,22,10,16380,-12285,2,0,0,-12285
9441,72,23,10,16380,-12285,2,0,0,-12285
9442,72,24,10,16380,-12285,2,0,0,-12285
9443,72,25,10,16380,-12285,2,0,0,-12285
9444,72,26,10,16380,-12285,2,0,0,-12285
9445,72,27,10,16380,-12285,2,0,0,-12285
9446,72,28,10,16380,-12285,2,0,0,-12285
9447,72,29,10,16380,-12285,2,0,0,-12285
9448,72,30,10,16380,-12285,2,0,0,-12285
9449,73,17,10,16380,-12285,2,0,0,-12285
9450,73,18,10,16380,-12285,2,0,0,-12285
9451,73,19,10,16380,-12285,2,0,0,-12285
9452,73,20,10,16380,-12285,2,0,0,-12285
9453,73,21,10,16380,-12285,2,0,0,-12285
9454,73,22,10,16380,-12285,2,0,0,-12285
9455,73,23,10,16380,-12285,2,0,0,-12285
9456,73,24,10,16380,-12285,2,0,0,-12285
9457,73,25,10,16380,-12285,2,0,0,-12285
9458,73,26,10,16380,-12285,2,0,0,-12285
9459,73,27,10,16380,-12285,2,0,0,-12285
9460,73,28,10,16380,-12285,2,0,0,-12285
9461,74,18,10,16380,-12285,2,0,0,-12285
9462,74,19,10,16380,-12285,2,0,0,-12285
9463,74,20,10,16380,-12285,2,0,0,-12285
9464,74,21,10,16380,-12285,2,0,0,-12285
9465,74,22,10,16380,-12285,2,0,0,-12285
9466,74,23,10,16380,-12285,2,0,0,-12285
9467,74,24,10,16380,-12285,2,0,0,-12285
9468,74,25,10,16380,-12285,2,0,0,-12285
9469,75,20,10,16380,-12285,2,0,0,-12285
9470,75,21,10,16380,-12285,2,0,0,-12285
9471,5,10,9,16260,126926.7984,1,0.842,139121.7984,126926.7984
9472,5,11,9,16260,121776.191,1,0.819,133971.191,121776.191
9473,5,12,9,16260,99882.69864,1,0.72,112077.6986,99882.69864
9474,6,9,9,16260,173874.2631,1,1.058,186069.2631,173874.2631
9475,6,10,9,16260,167873.5596,1,1.034,180068.5596,167873.5596
9476,6,11,9,16260,154422.4774,1,0.974,166617.4774,154422.4774
9477,6,12,9,16260,124939.7031,1,0.839,137134.7031,124939.7031
9478,6,13,9,16260,97886.50698,1,0.713,110081.507,97886.50698
9479,6,14,9,16260,80134.91363,1,0.631,92329.91363,80134.91363
9480,7,8,9,16260,187613.7642,1,1.121,199808.7642,187613.7642
9481,7,9,9,16260,221828.9201,1,1.281,234023.9201,221828.9201
